image_path,cluster_id,emotion
final_dataset\sad_26717.jpg,3,Angry
final_dataset\sad_26716.jpg,2,Neutral
final_dataset\sad_26720.jpg,1,Stressed
final_dataset\sad_26725.jpg,1,Stressed
final_dataset\sad_26719.jpg,1,Stressed
final_dataset\sad_26724.jpg,4,Calm
final_dataset\sad_26726.jpg,4,Calm
final_dataset\sad_26727.jpg,1,Stressed
final_dataset\sad_26723.jpg,0,Surprised
final_dataset\sad_26721.jpg,4,Calm
final_dataset\sad_26722.jpg,4,Calm
final_dataset\sad_26733.jpg,0,Surprised
final_dataset\sad_26729.jpg,1,Stressed
final_dataset\sad_26730.jpg,4,Calm
final_dataset\sad_26732.jpg,4,Calm
final_dataset\sad_26728.jpg,0,Surprised
final_dataset\sad_26731.jpg,2,Neutral
final_dataset\sad_26737.jpg,4,Calm
final_dataset\sad_26735.jpg,1,Stressed
final_dataset\sad_26734.jpg,2,Neutral
final_dataset\sad_26739.jpg,3,Angry
final_dataset\sad_26736.jpg,1,Stressed
final_dataset\sad_26738.jpg,1,Stressed
final_dataset\sad_26744.jpg,2,Neutral
final_dataset\sad_26740.jpg,6,Happy
final_dataset\sad_26741.jpg,0,Surprised
final_dataset\sad_26742.jpg,2,Neutral
final_dataset\sad_26748.jpg,0,Surprised
final_dataset\sad_26743.jpg,2,Neutral
final_dataset\sad_26745.jpg,1,Stressed
final_dataset\sad_26746.jpg,1,Stressed
final_dataset\sad_26749.jpg,4,Calm
final_dataset\sad_26747.jpg,3,Angry
final_dataset\sad_26754.jpg,1,Stressed
final_dataset\sad_26757.jpg,0,Surprised
final_dataset\sad_26750.jpg,0,Surprised
final_dataset\sad_26756.jpg,4,Calm
final_dataset\sad_26751.jpg,2,Neutral
final_dataset\sad_26758.jpg,2,Neutral
final_dataset\sad_26760.jpg,4,Calm
final_dataset\sad_26762.jpg,1,Stressed
final_dataset\sad_26761.jpg,3,Angry
final_dataset\sad_26753.jpg,0,Surprised
final_dataset\sad_26752.jpg,0,Surprised
final_dataset\sad_26755.jpg,1,Stressed
final_dataset\sad_26764.jpg,4,Calm
final_dataset\sad_26759.jpg,2,Neutral
final_dataset\sad_26770.jpg,0,Surprised
final_dataset\sad_26763.jpg,4,Calm
final_dataset\sad_26766.jpg,1,Stressed
final_dataset\sad_26767.jpg,1,Stressed
final_dataset\sad_26765.jpg,1,Stressed
final_dataset\sad_26768.jpg,0,Surprised
final_dataset\sad_26769.jpg,1,Stressed
final_dataset\sad_26772.jpg,0,Surprised
final_dataset\sad_26773.jpg,4,Calm
final_dataset\sad_26771.jpg,4,Calm
final_dataset\sad_26776.jpg,3,Angry
final_dataset\sad_26778.jpg,4,Calm
final_dataset\sad_26781.jpg,5,Sad
final_dataset\sad_26774.jpg,2,Neutral
final_dataset\sad_26777.jpg,1,Stressed
final_dataset\sad_26775.jpg,4,Calm
final_dataset\sad_26780.jpg,0,Surprised
final_dataset\sad_26779.jpg,0,Surprised
final_dataset\sad_26788.jpg,3,Angry
final_dataset\sad_26782.jpg,1,Stressed
final_dataset\sad_26783.jpg,2,Neutral
final_dataset\sad_26789.jpg,2,Neutral
final_dataset\sad_26786.jpg,2,Neutral
final_dataset\sad_26787.jpg,2,Neutral
final_dataset\sad_26785.jpg,0,Surprised
final_dataset\sad_26784.jpg,5,Sad
final_dataset\sad_26791.jpg,4,Calm
final_dataset\sad_26790.jpg,1,Stressed
final_dataset\sad_26797.jpg,1,Stressed
final_dataset\sad_26792.jpg,2,Neutral
final_dataset\sad_26794.jpg,2,Neutral
final_dataset\sad_26793.jpg,0,Surprised
final_dataset\sad_26799.jpg,2,Neutral
final_dataset\sad_26796.jpg,0,Surprised
final_dataset\sad_26798.jpg,4,Calm
final_dataset\sad_26795.jpg,1,Stressed
final_dataset\sad_26805.jpg,4,Calm
final_dataset\sad_26802.jpg,6,Happy
final_dataset\sad_26801.jpg,0,Surprised
final_dataset\sad_26800.jpg,0,Surprised
final_dataset\sad_26808.jpg,2,Neutral
final_dataset\sad_26803.jpg,0,Surprised
final_dataset\sad_26804.jpg,5,Sad
final_dataset\sad_26806.jpg,0,Surprised
final_dataset\sad_26807.jpg,5,Sad
final_dataset\sad_26810.jpg,4,Calm
final_dataset\sad_26812.jpg,0,Surprised
final_dataset\sad_26809.jpg,4,Calm
final_dataset\sad_26811.jpg,1,Stressed
final_dataset\sad_26813.jpg,4,Calm
final_dataset\sad_26815.jpg,0,Surprised
final_dataset\sad_26814.jpg,0,Surprised
final_dataset\sad_26817.jpg,0,Surprised
final_dataset\sad_26821.jpg,3,Angry
final_dataset\sad_26816.jpg,2,Neutral
final_dataset\sad_26818.jpg,2,Neutral
final_dataset\sad_26820.jpg,0,Surprised
final_dataset\sad_26819.jpg,3,Angry
final_dataset\sad_26823.jpg,0,Surprised
final_dataset\sad_26824.jpg,4,Calm
final_dataset\sad_26822.jpg,3,Angry
final_dataset\sad_26830.jpg,5,Sad
final_dataset\sad_26825.jpg,4,Calm
final_dataset\sad_26826.jpg,1,Stressed
final_dataset\sad_26827.jpg,0,Surprised
final_dataset\sad_26828.jpg,4,Calm
final_dataset\sad_26829.jpg,2,Neutral
final_dataset\sad_26834.jpg,0,Surprised
final_dataset\sad_26831.jpg,5,Sad
final_dataset\sad_26832.jpg,4,Calm
final_dataset\sad_26838.jpg,0,Surprised
final_dataset\sad_26833.jpg,1,Stressed
final_dataset\sad_26836.jpg,4,Calm
final_dataset\sad_26835.jpg,2,Neutral
final_dataset\sad_26837.jpg,0,Surprised
final_dataset\sad_26839.jpg,4,Calm
final_dataset\sad_26845.jpg,0,Surprised
final_dataset\sad_26844.jpg,1,Stressed
final_dataset\sad_26843.jpg,2,Neutral
final_dataset\sad_26846.jpg,2,Neutral
final_dataset\sad_26841.jpg,2,Neutral
final_dataset\sad_26842.jpg,1,Stressed
final_dataset\sad_26840.jpg,4,Calm
final_dataset\sad_26848.jpg,3,Angry
final_dataset\sad_26847.jpg,1,Stressed
final_dataset\sad_26853.jpg,4,Calm
final_dataset\sad_26854.jpg,2,Neutral
final_dataset\sad_26849.jpg,1,Stressed
final_dataset\sad_26850.jpg,4,Calm
final_dataset\sad_26858.jpg,3,Angry
final_dataset\sad_26852.jpg,1,Stressed
final_dataset\sad_26851.jpg,2,Neutral
final_dataset\sad_26856.jpg,0,Surprised
final_dataset\sad_26855.jpg,0,Surprised
final_dataset\sad_26861.jpg,2,Neutral
final_dataset\sad_26857.jpg,4,Calm
final_dataset\sad_26866.jpg,0,Surprised
final_dataset\sad_26860.jpg,0,Surprised
final_dataset\sad_26859.jpg,1,Stressed
final_dataset\sad_26863.jpg,0,Surprised
final_dataset\sad_26862.jpg,4,Calm
final_dataset\sad_26864.jpg,4,Calm
final_dataset\sad_26865.jpg,4,Calm
final_dataset\sad_26872.jpg,5,Sad
final_dataset\sad_26869.jpg,4,Calm
final_dataset\sad_26868.jpg,4,Calm
final_dataset\sad_26871.jpg,0,Surprised
final_dataset\sad_26870.jpg,0,Surprised
final_dataset\sad_26867.jpg,4,Calm
final_dataset\sad_26873.jpg,1,Stressed
final_dataset\sad_26874.jpg,0,Surprised
final_dataset\sad_26880.jpg,1,Stressed
final_dataset\sad_26876.jpg,5,Sad
final_dataset\sad_26882.jpg,3,Angry
final_dataset\sad_26875.jpg,0,Surprised
final_dataset\sad_26877.jpg,2,Neutral
final_dataset\sad_26879.jpg,2,Neutral
final_dataset\sad_26878.jpg,1,Stressed
final_dataset\sad_26884.jpg,0,Surprised
final_dataset\sad_26887.jpg,3,Angry
final_dataset\sad_26883.jpg,0,Surprised
final_dataset\sad_26881.jpg,5,Sad
final_dataset\sad_26885.jpg,4,Calm
final_dataset\sad_26886.jpg,0,Surprised
final_dataset\sad_26891.jpg,1,Stressed
final_dataset\sad_26894.jpg,2,Neutral
final_dataset\sad_26890.jpg,4,Calm
final_dataset\sad_26889.jpg,1,Stressed
final_dataset\sad_26888.jpg,6,Happy
final_dataset\sad_26892.jpg,4,Calm
final_dataset\sad_26898.jpg,3,Angry
final_dataset\sad_26893.jpg,6,Happy
final_dataset\sad_26896.jpg,3,Angry
final_dataset\sad_26895.jpg,0,Surprised
final_dataset\sad_26897.jpg,4,Calm
final_dataset\sad_26900.jpg,1,Stressed
final_dataset\sad_26902.jpg,5,Sad
final_dataset\sad_26899.jpg,1,Stressed
final_dataset\sad_26906.jpg,4,Calm
final_dataset\sad_26901.jpg,1,Stressed
final_dataset\sad_26904.jpg,4,Calm
final_dataset\sad_26907.jpg,0,Surprised
final_dataset\sad_26903.jpg,0,Surprised
final_dataset\sad_26905.jpg,1,Stressed
final_dataset\sad_26913.jpg,0,Surprised
final_dataset\sad_26909.jpg,5,Sad
final_dataset\sad_26908.jpg,4,Calm
final_dataset\sad_26911.jpg,0,Surprised
final_dataset\sad_26910.jpg,0,Surprised
final_dataset\sad_26912.jpg,0,Surprised
final_dataset\sad_26915.jpg,0,Surprised
final_dataset\sad_26919.jpg,4,Calm
final_dataset\sad_26916.jpg,4,Calm
final_dataset\sad_26914.jpg,0,Surprised
final_dataset\sad_26918.jpg,2,Neutral
final_dataset\sad_26920.jpg,4,Calm
final_dataset\sad_26917.jpg,5,Sad
final_dataset\sad_26923.jpg,4,Calm
final_dataset\sad_26921.jpg,0,Surprised
final_dataset\sad_26924.jpg,5,Sad
final_dataset\sad_26922.jpg,1,Stressed
final_dataset\sad_26927.jpg,6,Happy
final_dataset\sad_26925.jpg,3,Angry
final_dataset\sad_26932.jpg,4,Calm
final_dataset\sad_26926.jpg,2,Neutral
final_dataset\sad_26929.jpg,0,Surprised
final_dataset\sad_26928.jpg,0,Surprised
final_dataset\sad_26930.jpg,5,Sad
final_dataset\sad_26933.jpg,0,Surprised
final_dataset\sad_26931.jpg,0,Surprised
final_dataset\sad_26938.jpg,1,Stressed
final_dataset\sad_26934.jpg,2,Neutral
final_dataset\sad_26936.jpg,0,Surprised
final_dataset\sad_26935.jpg,1,Stressed
final_dataset\sad_26943.jpg,0,Surprised
final_dataset\sad_26937.jpg,0,Surprised
final_dataset\sad_26939.jpg,0,Surprised
final_dataset\sad_26940.jpg,0,Surprised
final_dataset\sad_26942.jpg,1,Stressed
final_dataset\sad_26941.jpg,2,Neutral
final_dataset\sad_26947.jpg,4,Calm
final_dataset\sad_26946.jpg,0,Surprised
final_dataset\sad_26944.jpg,0,Surprised
final_dataset\sad_26945.jpg,0,Surprised
final_dataset\sad_26950.jpg,4,Calm
final_dataset\sad_26948.jpg,0,Surprised
final_dataset\sad_26949.jpg,0,Surprised
final_dataset\sad_26955.jpg,4,Calm
final_dataset\sad_26957.jpg,2,Neutral
final_dataset\sad_26951.jpg,2,Neutral
final_dataset\sad_26952.jpg,4,Calm
final_dataset\sad_26953.jpg,2,Neutral
final_dataset\sad_26954.jpg,0,Surprised
final_dataset\sad_26956.jpg,4,Calm
final_dataset\sad_26959.jpg,4,Calm
final_dataset\sad_26958.jpg,0,Surprised
final_dataset\sad_26960.jpg,2,Neutral
final_dataset\sad_26964.jpg,1,Stressed
final_dataset\sad_26962.jpg,0,Surprised
final_dataset\sad_26961.jpg,1,Stressed
final_dataset\sad_26966.jpg,4,Calm
final_dataset\sad_26963.jpg,0,Surprised
final_dataset\sad_26965.jpg,3,Angry
final_dataset\sad_26971.jpg,2,Neutral
final_dataset\sad_26967.jpg,2,Neutral
final_dataset\sad_26968.jpg,3,Angry
final_dataset\sad_26969.jpg,3,Angry
final_dataset\sad_26970.jpg,4,Calm
final_dataset\sad_26974.jpg,4,Calm
final_dataset\sad_26972.jpg,4,Calm
final_dataset\sad_26975.jpg,2,Neutral
final_dataset\sad_26976.jpg,0,Surprised
final_dataset\sad_26973.jpg,0,Surprised
final_dataset\sad_26977.jpg,4,Calm
final_dataset\sad_26979.jpg,0,Surprised
final_dataset\sad_26978.jpg,1,Stressed
final_dataset\sad_26980.jpg,4,Calm
final_dataset\sad_26981.jpg,6,Happy
final_dataset\sad_26986.jpg,3,Angry
final_dataset\sad_26983.jpg,6,Happy
final_dataset\sad_26988.jpg,1,Stressed
final_dataset\sad_26982.jpg,0,Surprised
final_dataset\sad_26984.jpg,2,Neutral
final_dataset\sad_26985.jpg,2,Neutral
final_dataset\sad_26987.jpg,0,Surprised
final_dataset\sad_26992.jpg,4,Calm
final_dataset\sad_26995.jpg,2,Neutral
final_dataset\sad_26997.jpg,2,Neutral
final_dataset\sad_26996.jpg,4,Calm
final_dataset\sad_26990.jpg,0,Surprised
final_dataset\sad_26989.jpg,2,Neutral
final_dataset\sad_26999.jpg,2,Neutral
final_dataset\sad_26991.jpg,0,Surprised
final_dataset\sad_27000.jpg,4,Calm
final_dataset\sad_26994.jpg,4,Calm
final_dataset\sad_26993.jpg,0,Surprised
final_dataset\sad_27003.jpg,4,Calm
final_dataset\sad_26998.jpg,4,Calm
final_dataset\sad_27002.jpg,2,Neutral
final_dataset\sad_27001.jpg,5,Sad
final_dataset\sad_27005.jpg,1,Stressed
final_dataset\sad_27004.jpg,1,Stressed
final_dataset\sad_27006.jpg,0,Surprised
final_dataset\sad_27011.jpg,0,Surprised
final_dataset\sad_27007.jpg,1,Stressed
final_dataset\sad_27015.jpg,4,Calm
final_dataset\sad_27009.jpg,0,Surprised
final_dataset\sad_27008.jpg,2,Neutral
final_dataset\sad_27010.jpg,2,Neutral
final_dataset\sad_27012.jpg,4,Calm
final_dataset\sad_27017.jpg,4,Calm
final_dataset\sad_27013.jpg,0,Surprised
final_dataset\sad_27014.jpg,5,Sad
final_dataset\sad_27018.jpg,1,Stressed
final_dataset\sad_27016.jpg,2,Neutral
final_dataset\sad_27026.jpg,0,Surprised
final_dataset\sad_27019.jpg,1,Stressed
final_dataset\sad_27020.jpg,0,Surprised
final_dataset\sad_27022.jpg,2,Neutral
final_dataset\sad_27021.jpg,4,Calm
final_dataset\sad_27023.jpg,4,Calm
final_dataset\sad_27028.jpg,1,Stressed
final_dataset\sad_27031.jpg,4,Calm
final_dataset\sad_27024.jpg,0,Surprised
final_dataset\sad_27025.jpg,2,Neutral
final_dataset\sad_27027.jpg,3,Angry
final_dataset\sad_27034.jpg,5,Sad
final_dataset\sad_27030.jpg,4,Calm
final_dataset\sad_27029.jpg,4,Calm
final_dataset\sad_27032.jpg,2,Neutral
final_dataset\sad_27033.jpg,2,Neutral
final_dataset\sad_27040.jpg,1,Stressed
final_dataset\sad_27035.jpg,4,Calm
final_dataset\sad_27036.jpg,1,Stressed
final_dataset\sad_27041.jpg,4,Calm
final_dataset\sad_27037.jpg,0,Surprised
final_dataset\sad_27038.jpg,0,Surprised
final_dataset\sad_27039.jpg,4,Calm
final_dataset\sad_27042.jpg,5,Sad
final_dataset\sad_27047.jpg,5,Sad
final_dataset\sad_27045.jpg,1,Stressed
final_dataset\sad_27043.jpg,4,Calm
final_dataset\sad_27044.jpg,4,Calm
final_dataset\sad_27046.jpg,1,Stressed
final_dataset\sad_27050.jpg,4,Calm
final_dataset\sad_27048.jpg,3,Angry
final_dataset\sad_27052.jpg,3,Angry
final_dataset\sad_27051.jpg,0,Surprised
final_dataset\sad_27049.jpg,3,Angry
final_dataset\sad_27053.jpg,0,Surprised
final_dataset\sad_27055.jpg,3,Angry
final_dataset\sad_27054.jpg,2,Neutral
final_dataset\sad_27060.jpg,4,Calm
final_dataset\sad_27062.jpg,3,Angry
final_dataset\sad_27061.jpg,0,Surprised
final_dataset\sad_27056.jpg,1,Stressed
final_dataset\sad_27059.jpg,1,Stressed
final_dataset\sad_27057.jpg,4,Calm
final_dataset\sad_27058.jpg,5,Sad
final_dataset\sad_27065.jpg,4,Calm
final_dataset\sad_27063.jpg,0,Surprised
final_dataset\sad_27067.jpg,3,Angry
final_dataset\sad_27068.jpg,1,Stressed
final_dataset\sad_27066.jpg,1,Stressed
final_dataset\sad_27064.jpg,5,Sad
final_dataset\sad_27071.jpg,5,Sad
final_dataset\sad_27077.jpg,0,Surprised
final_dataset\sad_27074.jpg,4,Calm
final_dataset\sad_27069.jpg,0,Surprised
final_dataset\sad_27070.jpg,1,Stressed
final_dataset\sad_27073.jpg,0,Surprised
final_dataset\sad_27072.jpg,1,Stressed
final_dataset\sad_27078.jpg,2,Neutral
final_dataset\sad_27080.jpg,0,Surprised
final_dataset\sad_27081.jpg,2,Neutral
final_dataset\sad_27084.jpg,4,Calm
final_dataset\sad_27076.jpg,0,Surprised
final_dataset\sad_27075.jpg,4,Calm
final_dataset\sad_27079.jpg,1,Stressed
final_dataset\sad_27086.jpg,0,Surprised
final_dataset\sad_27083.jpg,2,Neutral
final_dataset\sad_27082.jpg,1,Stressed
final_dataset\sad_27090.jpg,2,Neutral
final_dataset\sad_27085.jpg,0,Surprised
final_dataset\sad_27087.jpg,3,Angry
final_dataset\sad_27089.jpg,5,Sad
final_dataset\sad_27088.jpg,4,Calm
final_dataset\sad_27091.jpg,4,Calm
final_dataset\sad_27097.jpg,2,Neutral
final_dataset\sad_27092.jpg,0,Surprised
final_dataset\sad_27093.jpg,4,Calm
final_dataset\sad_27094.jpg,4,Calm
final_dataset\sad_27095.jpg,0,Surprised
final_dataset\sad_27096.jpg,2,Neutral
final_dataset\sad_27098.jpg,0,Surprised
final_dataset\sad_27102.jpg,1,Stressed
final_dataset\sad_27104.jpg,5,Sad
final_dataset\sad_27105.jpg,4,Calm
final_dataset\sad_27099.jpg,0,Surprised
final_dataset\sad_27106.jpg,1,Stressed
final_dataset\sad_27100.jpg,4,Calm
final_dataset\sad_27101.jpg,0,Surprised
final_dataset\sad_27108.jpg,5,Sad
final_dataset\sad_27109.jpg,3,Angry
final_dataset\sad_27107.jpg,4,Calm
final_dataset\sad_27103.jpg,5,Sad
final_dataset\sad_27113.jpg,1,Stressed
final_dataset\sad_27110.jpg,1,Stressed
final_dataset\sad_27112.jpg,0,Surprised
final_dataset\sad_27114.jpg,0,Surprised
final_dataset\sad_27111.jpg,2,Neutral
final_dataset\sad_27117.jpg,1,Stressed
final_dataset\sad_27119.jpg,1,Stressed
final_dataset\sad_27115.jpg,4,Calm
final_dataset\sad_27116.jpg,4,Calm
final_dataset\sad_27123.jpg,0,Surprised
final_dataset\sad_27118.jpg,0,Surprised
final_dataset\sad_27126.jpg,1,Stressed
final_dataset\sad_27120.jpg,4,Calm
final_dataset\sad_27122.jpg,0,Surprised
final_dataset\sad_27121.jpg,5,Sad
final_dataset\sad_27124.jpg,1,Stressed
final_dataset\sad_27125.jpg,0,Surprised
final_dataset\sad_27127.jpg,0,Surprised
final_dataset\sad_27130.jpg,1,Stressed
final_dataset\sad_27129.jpg,2,Neutral
final_dataset\sad_27128.jpg,2,Neutral
final_dataset\sad_27134.jpg,4,Calm
final_dataset\sad_27131.jpg,3,Angry
final_dataset\sad_27133.jpg,4,Calm
final_dataset\sad_27132.jpg,5,Sad
final_dataset\sad_27137.jpg,2,Neutral
final_dataset\sad_27135.jpg,4,Calm
final_dataset\sad_27136.jpg,1,Stressed
final_dataset\sad_27138.jpg,6,Happy
final_dataset\sad_27142.jpg,4,Calm
final_dataset\sad_27145.jpg,2,Neutral
final_dataset\sad_27139.jpg,2,Neutral
final_dataset\sad_27144.jpg,3,Angry
final_dataset\sad_27140.jpg,4,Calm
final_dataset\sad_27141.jpg,3,Angry
final_dataset\sad_27147.jpg,3,Angry
final_dataset\sad_27143.jpg,4,Calm
final_dataset\sad_27150.jpg,0,Surprised
final_dataset\sad_27146.jpg,0,Surprised
final_dataset\sad_27148.jpg,0,Surprised
final_dataset\sad_27152.jpg,1,Stressed
final_dataset\sad_27149.jpg,4,Calm
final_dataset\sad_27155.jpg,1,Stressed
final_dataset\sad_27153.jpg,4,Calm
final_dataset\sad_27154.jpg,1,Stressed
final_dataset\sad_27151.jpg,0,Surprised
final_dataset\sad_27159.jpg,2,Neutral
final_dataset\sad_27157.jpg,1,Stressed
final_dataset\sad_27156.jpg,4,Calm
final_dataset\sad_27158.jpg,0,Surprised
final_dataset\sad_27160.jpg,3,Angry
final_dataset\sad_27161.jpg,4,Calm
final_dataset\sad_27162.jpg,4,Calm
final_dataset\sad_27165.jpg,4,Calm
final_dataset\sad_27164.jpg,3,Angry
final_dataset\sad_27163.jpg,2,Neutral
final_dataset\sad_27168.jpg,2,Neutral
final_dataset\sad_27174.jpg,3,Angry
final_dataset\sad_27166.jpg,1,Stressed
final_dataset\sad_27170.jpg,4,Calm
final_dataset\sad_27167.jpg,4,Calm
final_dataset\sad_27169.jpg,2,Neutral
final_dataset\sad_27173.jpg,1,Stressed
final_dataset\sad_27172.jpg,1,Stressed
final_dataset\sad_27171.jpg,1,Stressed
final_dataset\sad_27179.jpg,2,Neutral
final_dataset\sad_27175.jpg,2,Neutral
final_dataset\sad_27176.jpg,0,Surprised
final_dataset\sad_27183.jpg,3,Angry
final_dataset\sad_27177.jpg,1,Stressed
final_dataset\sad_27180.jpg,6,Happy
final_dataset\sad_27178.jpg,6,Happy
final_dataset\sad_27182.jpg,0,Surprised
final_dataset\sad_27181.jpg,4,Calm
final_dataset\sad_27187.jpg,1,Stressed
final_dataset\sad_27185.jpg,4,Calm
final_dataset\sad_27184.jpg,0,Surprised
final_dataset\sad_27190.jpg,2,Neutral
final_dataset\sad_27186.jpg,4,Calm
final_dataset\sad_27189.jpg,1,Stressed
final_dataset\sad_27188.jpg,4,Calm
final_dataset\sad_27191.jpg,4,Calm
final_dataset\sad_27193.jpg,1,Stressed
final_dataset\sad_27198.jpg,3,Angry
final_dataset\sad_27192.jpg,3,Angry
final_dataset\sad_27195.jpg,0,Surprised
final_dataset\sad_27194.jpg,0,Surprised
final_dataset\sad_27201.jpg,1,Stressed
final_dataset\sad_27196.jpg,4,Calm
final_dataset\sad_27197.jpg,4,Calm
final_dataset\sad_27205.jpg,1,Stressed
final_dataset\sad_27202.jpg,1,Stressed
final_dataset\sad_27203.jpg,4,Calm
final_dataset\sad_27199.jpg,4,Calm
final_dataset\sad_27200.jpg,3,Angry
final_dataset\sad_27208.jpg,0,Surprised
final_dataset\sad_27204.jpg,3,Angry
final_dataset\sad_27206.jpg,4,Calm
final_dataset\sad_27213.jpg,2,Neutral
final_dataset\sad_27209.jpg,0,Surprised
final_dataset\sad_27207.jpg,5,Sad
final_dataset\sad_27210.jpg,4,Calm
final_dataset\sad_27211.jpg,0,Surprised
final_dataset\sad_27214.jpg,0,Surprised
final_dataset\sad_27212.jpg,0,Surprised
final_dataset\sad_27217.jpg,4,Calm
final_dataset\sad_27222.jpg,3,Angry
final_dataset\sad_27223.jpg,4,Calm
final_dataset\sad_27216.jpg,4,Calm
final_dataset\sad_27215.jpg,4,Calm
final_dataset\sad_27219.jpg,0,Surprised
final_dataset\sad_27218.jpg,1,Stressed
final_dataset\sad_27220.jpg,4,Calm
final_dataset\sad_27221.jpg,1,Stressed
final_dataset\sad_27227.jpg,4,Calm
final_dataset\sad_27224.jpg,1,Stressed
final_dataset\sad_27226.jpg,5,Sad
final_dataset\sad_27225.jpg,0,Surprised
final_dataset\sad_27230.jpg,2,Neutral
final_dataset\sad_27229.jpg,0,Surprised
final_dataset\sad_27228.jpg,0,Surprised
final_dataset\sad_27231.jpg,1,Stressed
final_dataset\sad_27235.jpg,0,Surprised
final_dataset\sad_27232.jpg,2,Neutral
final_dataset\sad_27237.jpg,4,Calm
final_dataset\sad_27233.jpg,1,Stressed
final_dataset\sad_27234.jpg,1,Stressed
final_dataset\sad_27239.jpg,2,Neutral
final_dataset\sad_27238.jpg,1,Stressed
final_dataset\sad_27236.jpg,1,Stressed
final_dataset\sad_27240.jpg,4,Calm
final_dataset\sad_27241.jpg,1,Stressed
final_dataset\sad_27247.jpg,6,Happy
final_dataset\sad_27242.jpg,0,Surprised
final_dataset\sad_27244.jpg,0,Surprised
final_dataset\sad_27248.jpg,0,Surprised
final_dataset\sad_27243.jpg,4,Calm
final_dataset\sad_27246.jpg,0,Surprised
final_dataset\sad_27245.jpg,1,Stressed
final_dataset\sad_27251.jpg,1,Stressed
final_dataset\sad_27249.jpg,0,Surprised
final_dataset\sad_27250.jpg,0,Surprised
final_dataset\sad_27252.jpg,4,Calm
final_dataset\sad_27257.jpg,2,Neutral
final_dataset\sad_27253.jpg,2,Neutral
final_dataset\sad_27254.jpg,0,Surprised
final_dataset\sad_27256.jpg,1,Stressed
final_dataset\sad_27255.jpg,2,Neutral
final_dataset\sad_27260.jpg,1,Stressed
final_dataset\sad_27258.jpg,4,Calm
final_dataset\sad_27261.jpg,0,Surprised
final_dataset\sad_27259.jpg,2,Neutral
final_dataset\sad_27265.jpg,2,Neutral
final_dataset\sad_27262.jpg,4,Calm
final_dataset\sad_27263.jpg,0,Surprised
final_dataset\sad_27264.jpg,5,Sad
final_dataset\sad_27268.jpg,4,Calm
final_dataset\sad_27266.jpg,5,Sad
final_dataset\sad_27270.jpg,0,Surprised
final_dataset\sad_27267.jpg,0,Surprised
final_dataset\sad_27275.jpg,5,Sad
final_dataset\sad_27269.jpg,4,Calm
final_dataset\sad_27271.jpg,4,Calm
final_dataset\sad_27273.jpg,0,Surprised
final_dataset\sad_27272.jpg,0,Surprised
final_dataset\sad_27278.jpg,4,Calm
final_dataset\sad_27274.jpg,2,Neutral
final_dataset\sad_27276.jpg,6,Happy
final_dataset\sad_27280.jpg,1,Stressed
final_dataset\sad_27277.jpg,4,Calm
final_dataset\sad_27286.jpg,4,Calm
final_dataset\sad_27279.jpg,1,Stressed
final_dataset\sad_27285.jpg,2,Neutral
final_dataset\sad_27281.jpg,3,Angry
final_dataset\sad_27283.jpg,4,Calm
final_dataset\sad_27282.jpg,3,Angry
final_dataset\sad_27289.jpg,6,Happy
final_dataset\sad_27284.jpg,3,Angry
final_dataset\sad_27287.jpg,4,Calm
final_dataset\sad_27294.jpg,1,Stressed
final_dataset\sad_27288.jpg,4,Calm
final_dataset\sad_27290.jpg,0,Surprised
final_dataset\sad_27293.jpg,4,Calm
final_dataset\sad_27291.jpg,4,Calm
final_dataset\sad_27292.jpg,4,Calm
final_dataset\sad_27298.jpg,0,Surprised
final_dataset\sad_27295.jpg,5,Sad
final_dataset\sad_27299.jpg,1,Stressed
